# Standard model effective degrees of freedom of energy, g_rho(T), and entropy, g_s(T),
# and auxillary functions F_X(T) for transforming the scalar field equation.
# Computed from own fit to results of Saikawa & Shirai '18, JCAP05(2018)035 [arXiv:1803.01038]
# Columns: Log10(T/eV) | g_rho | g_s | F_omega(T) | F_gamma(T) | F_gamma(T(a/a0))
3.4066900e+00 3.3831032e+00 3.9309321e+00 -9.9996478e-01 -6.8050392e-05 1.9999806e+00
3.4089600e+00 3.3831014e+00 3.9309299e+00 -9.9996542e-01 -6.8751939e-05 1.9999811e+00
3.4112300e+00 3.3830996e+00 3.9309278e+00 -9.9996606e-01 -6.9445359e-05 1.9999815e+00
3.4135000e+00 3.3830979e+00 3.9309258e+00 -9.9996669e-01 -7.0130572e-05 1.9999820e+00
3.4157700e+00 3.3830962e+00 3.9309237e+00 -9.9996732e-01 -7.0807496e-05 1.9999825e+00
3.4180400e+00 3.3830945e+00 3.9309217e+00 -9.9996796e-01 -7.1476051e-05 1.9999830e+00
3.4203100e+00 3.3830928e+00 3.9309198e+00 -9.9996858e-01 -7.2136155e-05 1.9999834e+00
3.4225800e+00 3.3830912e+00 3.9309179e+00 -9.9996921e-01 -7.2787727e-05 1.9999839e+00
3.4248500e+00 3.3830896e+00 3.9309160e+00 -9.9996984e-01 -7.3430683e-05 1.9999843e+00
3.4271200e+00 3.3830881e+00 3.9309141e+00 -9.9997046e-01 -7.4064940e-05 1.9999848e+00
3.4293900e+00 3.3830865e+00 3.9309123e+00 -9.9997108e-01 -7.4690416e-05 1.9999853e+00
3.4316600e+00 3.3830850e+00 3.9309106e+00 -9.9997170e-01 -7.5307026e-05 1.9999857e+00
3.4339300e+00 3.3830835e+00 3.9309089e+00 -9.9997231e-01 -7.5914687e-05 1.9999862e+00
3.4362000e+00 3.3830821e+00 3.9309072e+00 -9.9997292e-01 -7.6513313e-05 1.9999866e+00
3.4384700e+00 3.3830806e+00 3.9309055e+00 -9.9997353e-01 -7.7102819e-05 1.9999871e+00
3.4407400e+00 3.3830792e+00 3.9309039e+00 -9.9997414e-01 -7.7683120e-05 1.9999875e+00
3.4430100e+00 3.3830779e+00 3.9309023e+00 -9.9997475e-01 -7.8254131e-05 1.9999880e+00
3.4452800e+00 3.3830765e+00 3.9309008e+00 -9.9997535e-01 -7.8815764e-05 1.9999884e+00
3.4475500e+00 3.3830752e+00 3.9308993e+00 -9.9997595e-01 -7.9367934e-05 1.9999889e+00
3.4498200e+00 3.3830739e+00 3.9308978e+00 -9.9997655e-01 -7.9910552e-05 1.9999893e+00
3.4520900e+00 3.3830726e+00 3.9308964e+00 -9.9997714e-01 -8.0443532e-05 1.9999898e+00
3.4543600e+00 3.3830714e+00 3.9308950e+00 -9.9997773e-01 -8.0966787e-05 1.9999902e+00
3.4566300e+00 3.3830702e+00 3.9308937e+00 -9.9997832e-01 -8.1480227e-05 1.9999906e+00
3.4589000e+00 3.3830690e+00 3.9308923e+00 -9.9997891e-01 -8.1983765e-05 1.9999911e+00
3.4611700e+00 3.3830678e+00 3.9308911e+00 -9.9997949e-01 -8.2477311e-05 1.9999915e+00
3.4634400e+00 3.3830667e+00 3.9308898e+00 -9.9998007e-01 -8.2960778e-05 1.9999920e+00
3.4657100e+00 3.3830656e+00 3.9308886e+00 -9.9998065e-01 -8.3434074e-05 1.9999924e+00
3.4679800e+00 3.3830645e+00 3.9308874e+00 -9.9998123e-01 -8.3897112e-05 1.9999928e+00
3.4702500e+00 3.3830634e+00 3.9308863e+00 -9.9998180e-01 -8.4349800e-05 1.9999932e+00
3.4725200e+00 3.3830624e+00 3.9308852e+00 -9.9998237e-01 -8.4792048e-05 1.9999937e+00
3.4747900e+00 3.3830614e+00 3.9308841e+00 -9.9998294e-01 -8.5223767e-05 1.9999941e+00
3.4770600e+00 3.3830604e+00 3.9308831e+00 -9.9998350e-01 -8.5644865e-05 1.9999945e+00
3.4793300e+00 3.3830594e+00 3.9308821e+00 -9.9998406e-01 -8.6055252e-05 1.9999949e+00
3.4816000e+00 3.3830585e+00 3.9308811e+00 -9.9998462e-01 -8.6454836e-05 1.9999954e+00
3.4838700e+00 3.3830576e+00 3.9308802e+00 -9.9998518e-01 -8.6843526e-05 1.9999958e+00
3.4861400e+00 3.3830567e+00 3.9308793e+00 -9.9998573e-01 -8.7221230e-05 1.9999962e+00
3.4884100e+00 3.3830558e+00 3.9308784e+00 -9.9998628e-01 -8.7587858e-05 1.9999966e+00
3.4906800e+00 3.3830550e+00 3.9308776e+00 -9.9998682e-01 -8.7943316e-05 1.9999970e+00
3.4929500e+00 3.3830542e+00 3.9308768e+00 -9.9998736e-01 -8.8287513e-05 1.9999974e+00
3.4952200e+00 3.3830534e+00 3.9308760e+00 -9.9998790e-01 -8.8620358e-05 1.9999978e+00
3.4974900e+00 3.3830526e+00 3.9308753e+00 -9.9998844e-01 -8.8941757e-05 1.9999982e+00
3.4997600e+00 3.3830519e+00 3.9308746e+00 -9.9998897e-01 -8.9251618e-05 1.9999986e+00
3.5020300e+00 3.3830512e+00 3.9308739e+00 -9.9998950e-01 -8.9549849e-05 1.9999990e+00
3.5043000e+00 3.3830505e+00 3.9308733e+00 -9.9999003e-01 -8.9836358e-05 1.9999994e+00
3.5065700e+00 3.3830498e+00 3.9308727e+00 -9.9999055e-01 -9.0111052e-05 1.9999998e+00
3.5088400e+00 3.3830491e+00 3.9308721e+00 -9.9999107e-01 -9.0373839e-05 2.0000002e+00
3.5111100e+00 3.3830485e+00 3.9308716e+00 -9.9999159e-01 -9.0624626e-05 2.0000006e+00
3.5133800e+00 3.3830479e+00 3.9308711e+00 -9.9999210e-01 -9.0863321e-05 2.0000010e+00
3.5156500e+00 3.3830473e+00 3.9308706e+00 -9.9999261e-01 -9.1089832e-05 2.0000014e+00
3.5179200e+00 3.3830468e+00 3.9308702e+00 -9.9999311e-01 -9.1304065e-05 2.0000018e+00
3.5201900e+00 3.3830462e+00 3.9308698e+00 -9.9999362e-01 -9.1505930e-05 2.0000022e+00
3.5224600e+00 3.3830457e+00 3.9308694e+00 -9.9999412e-01 -9.1695333e-05 2.0000026e+00
3.5247300e+00 3.3830452e+00 3.9308691e+00 -9.9999461e-01 -9.1872184e-05 2.0000029e+00
3.5270000e+00 3.3830447e+00 3.9308687e+00 -9.9999510e-01 -9.2036389e-05 2.0000033e+00
3.5292700e+00 3.3830443e+00 3.9308685e+00 -9.9999559e-01 -9.2187858e-05 2.0000037e+00
3.5315400e+00 3.3830439e+00 3.9308682e+00 -9.9999607e-01 -9.2326499e-05 2.0000041e+00
3.5338100e+00 3.3830434e+00 3.9308680e+00 -9.9999655e-01 -9.2452221e-05 2.0000044e+00
3.5360800e+00 3.3830431e+00 3.9308678e+00 -9.9999703e-01 -9.2564933e-05 2.0000048e+00
3.5383500e+00 3.3830427e+00 3.9308676e+00 -9.9999750e-01 -9.2664545e-05 2.0000052e+00
3.5406200e+00 3.3830423e+00 3.9308675e+00 -9.9999797e-01 -9.2750966e-05 2.0000055e+00
3.5428900e+00 3.3830420e+00 3.9308674e+00 -9.9999843e-01 -9.2824106e-05 2.0000059e+00
3.5451600e+00 3.3830417e+00 3.9308673e+00 -9.9999890e-01 -9.2883876e-05 2.0000062e+00
3.5474300e+00 3.3830414e+00 3.9308672e+00 -9.9999935e-01 -9.2930186e-05 2.0000066e+00
3.5497000e+00 3.3830411e+00 3.9308672e+00 -9.9999980e-01 -9.2962949e-05 2.0000069e+00
3.5519700e+00 3.3830409e+00 3.9308672e+00 -1.0000003e+00 -9.2982075e-05 2.0000073e+00
3.5542400e+00 3.3830407e+00 3.9308672e+00 -1.0000007e+00 -9.2987476e-05 2.0000076e+00
3.5565100e+00 3.3830405e+00 3.9308673e+00 -1.0000011e+00 -9.2979067e-05 2.0000080e+00
3.5587800e+00 3.3830403e+00 3.9308674e+00 -1.0000016e+00 -9.2956759e-05 2.0000083e+00
3.5610500e+00 3.3830401e+00 3.9308675e+00 -1.0000020e+00 -9.2920467e-05 2.0000086e+00
3.5633200e+00 3.3830399e+00 3.9308676e+00 -1.0000024e+00 -9.2870106e-05 2.0000090e+00
3.5655900e+00 3.3830398e+00 3.9308678e+00 -1.0000029e+00 -9.2805590e-05 2.0000093e+00
3.5678600e+00 3.3830397e+00 3.9308680e+00 -1.0000033e+00 -9.2726836e-05 2.0000096e+00
3.5701300e+00 3.3830396e+00 3.9308682e+00 -1.0000037e+00 -9.2633761e-05 2.0000100e+00
3.5724000e+00 3.3830395e+00 3.9308684e+00 -1.0000041e+00 -9.2526281e-05 2.0000103e+00
3.5746700e+00 3.3830394e+00 3.9308687e+00 -1.0000045e+00 -9.2404315e-05 2.0000106e+00
3.5769400e+00 3.3830394e+00 3.9308690e+00 -1.0000049e+00 -9.2267782e-05 2.0000109e+00
3.5792100e+00 3.3830394e+00 3.9308693e+00 -1.0000053e+00 -9.2116602e-05 2.0000112e+00
3.5814800e+00 3.3830393e+00 3.9308696e+00 -1.0000057e+00 -9.1950697e-05 2.0000115e+00
3.5837500e+00 3.3830393e+00 3.9308700e+00 -1.0000061e+00 -9.1769987e-05 2.0000119e+00
3.5860200e+00 3.3830394e+00 3.9308704e+00 -1.0000065e+00 -9.1574396e-05 2.0000122e+00
3.5882900e+00 3.3830394e+00 3.9308708e+00 -1.0000069e+00 -9.1363848e-05 2.0000125e+00
3.5905600e+00 3.3830395e+00 3.9308712e+00 -1.0000072e+00 -9.1138268e-05 2.0000128e+00
3.5928300e+00 3.3830395e+00 3.9308717e+00 -1.0000076e+00 -9.0897583e-05 2.0000130e+00
